,observation_date,UnemploymentRate,GDP,CommLoans,CPIGrowthRate,FedFunds,MoneySupply,ProducerPriceIndex,RELoans,year,month,quarter
0,1960-01-01,5.2,15.572096522021198,39.5918,-0.34013605442177,3.99,301.5,31.6,27.6453,1960,1,Q1
1,1960-02-01,4.8,6.220611743311666,39.3687,0.341296928327646,3.97,298.5,31.6,27.5965,1960,2,Q1
2,1960-03-01,5.4,-4.063160376226396,40.1776,0.0,3.84,298.2,31.8,27.6361,1960,3,Q1
3,1960-04-01,5.2,-4.13411709501124,40.6229,0.34013605442177,3.92,300.3,31.8,27.6951,1960,4,Q2
4,1960-05-01,5.1,-3.431831840766222,40.8703,0.0,3.85,298.9,31.7,27.7338,1960,5,Q2
5,1960-06-01,5.4,1.6717190609236567,41.3903,0.3389830508474479,3.32,300.9,31.7,27.7663,1960,6,Q2
6,1960-07-01,5.5,5.582458100341482,41.2177,0.0,3.23,303.5,31.7,27.8159,1960,7,Q3
7,1960-08-01,5.6,2.5542994383507684,40.9506,0.0,2.98,305.2,31.6,27.8943,1960,8,Q3
8,1960-09-01,5.5,-4.110420757802567,41.3191,0.0,2.6,307.8,31.6,27.9942,1960,9,Q3
9,1960-10-01,6.1,-7.617264739715838,41.5618,0.675675675675678,2.47,309.9,31.7,28.0913,1960,10,Q4
10,1960-11-01,6.1,-7.743320027221583,41.865,0.0,2.44,311.7,31.7,28.131,1960,11,Q4
11,1960-12-01,6.6,-2.4792001258529677,42.682,0.0,1.98,315.3,31.7,28.2332,1960,12,Q4
12,1961-01-01,6.6,5.955818853109133,42.0169,0.0,1.45,317.5,31.8,28.2006,1961,1,Q1
13,1961-02-01,6.9,6.1602671552618675,41.5387,0.0,2.54,316.6,31.8,28.1339,1961,2,Q1
14,1961-03-01,6.9,6.706812993260577,42.2205,0.0,2.02,317.2,31.8,28.1925,1961,3,Q1
15,1961-04-01,7.0,6.291639905115289,42.3423,0.0,1.49,320.2,31.6,28.2346,1961,4,Q2
16,1961-05-01,7.1,6.941319054310802,42.133,0.0,1.98,320.0,31.5,28.3514,1961,5,Q2
17,1961-06-01,6.9,8.260042798786825,42.4998,0.0,1.73,322.7,31.3,28.6777,1961,6,Q2
18,1961-07-01,7.0,7.728706131237534,42.3813,0.671140939597318,1.17,324.9,31.5,28.8884,1961,7,Q3
19,1961-08-01,6.6,8.445615493075081,42.257,-0.333333333333335,2.0,325.8,31.5,29.0396,1961,8,Q3
20,1961-09-01,6.7,5.007983243249655,42.6525,0.334448160535118,1.88,328.8,31.5,29.177,1961,9,Q3
21,1961-10-01,6.5,8.373014490957834,42.9749,0.0,2.26,331.5,31.5,29.2741,1961,10,Q4
22,1961-11-01,6.1,9.048852370893748,43.3042,0.0,2.61,334.1,31.5,29.4325,1961,11,Q4
23,1961-12-01,6.0,8.221043589827005,44.4055,0.0,2.33,338.5,31.6,29.6635,1961,12,Q4
24,1962-01-01,5.8,5.397993409107627,43.9865,0.0,2.15,341.1,31.7,29.7873,1962,1,Q1
25,1962-02-01,5.5,8.779031668010916,43.4841,0.333333333333335,2.37,340.3,31.7,29.8604,1962,2,Q1
26,1962-03-01,5.6,4.347202417075842,44.2795,0.0,2.85,342.1,31.7,30.0198,1962,3,Q1
27,1962-04-01,5.6,2.1257240121110432,44.6802,0.3322259136212639,2.78,346.0,31.6,30.3319,1962,4,Q2
28,1962-05-01,5.5,2.378291278048338,44.8536,0.0,2.36,345.0,31.5,30.722,1962,5,Q2
29,1962-06-01,5.5,3.816010246449219,45.6208,0.0,2.68,347.7,31.5,31.2584,1962,6,Q2
30,1962-07-01,5.4,7.292237538455213,45.5173,0.331125827814571,2.71,350.1,31.6,31.6555,1962,7,Q3
31,1962-08-01,5.7,4.756649070269133,45.495,0.0,2.93,350.9,31.6,31.992,1962,8,Q3
32,1962-09-01,5.6,2.66318214289021,46.2177,0.330033003300331,2.9,353.9,31.9,32.3827,1962,9,Q3
33,1962-10-01,5.4,-1.29234092206784,46.7962,0.0,2.9,357.5,31.7,32.7691,1962,10,Q4
34,1962-11-01,5.7,1.37825700642987,47.3396,0.0,2.94,360.5,31.7,33.1625,1962,11,Q4
35,1962-12-01,5.5,2.834338285625092,48.0736,0.0,2.93,365.8,31.6,33.4189,1962,12,Q4
36,1963-01-01,5.7,5.357028288467916,47.6917,0.0,2.92,369.1,31.6,33.6746,1963,1,Q1
37,1963-02-01,5.9,6.740377049889385,47.4612,0.0,3.0,368.0,31.5,33.9177,1963,2,Q1
38,1963-03-01,5.7,2.5396263536498567,48.1549,0.328947368421054,2.98,369.8,31.5,34.1119,1963,3,Q1
39,1963-04-01,5.7,2.7546314974446715,48.5211,0.0,2.9,373.8,31.4,34.4806,1963,4,Q2
40,1963-05-01,5.9,5.222113538819621,48.6646,0.0,3.0,373.4,31.5,35.0311,1963,5,Q2
41,1963-06-01,5.6,9.652981729690698,49.3921,0.327868852459018,2.99,376.7,31.6,35.8205,1963,6,Q2
42,1963-07-01,5.6,11.62056822690874,49.2882,0.326797385620916,3.02,380.2,31.7,36.3883,1963,7,Q3
43,1963-08-01,5.4,8.016873183502293,49.0485,0.0,3.49,381.5,31.6,36.82,1963,8,Q3
44,1963-09-01,5.5,2.9013803543542926,49.6384,0.0,3.48,384.9,31.6,37.2463,1963,9,Q3
45,1963-10-01,5.5,0.0801860468218049,50.3057,0.3257328990228029,3.5,388.8,31.6,37.6336,1963,10,Q4
46,1963-11-01,5.7,0.9387732187025316,51.3271,0.0,3.48,392.3,31.7,38.0212,1963,11,Q4
47,1963-12-01,5.5,7.515694165050931,52.8205,0.3246753246753259,3.38,396.4,31.6,38.2283,1963,12,Q4
48,1964-01-01,5.6,11.695991138761723,52.4673,0.0,3.48,399.5,31.8,38.5058,1964,1,Q1
49,1964-02-01,5.4,10.166887148055393,52.1675,0.0,3.48,397.6,31.6,38.8426,1964,2,Q1
50,1964-03-01,5.4,3.815145550318867,52.8867,0.0,3.43,398.9,31.6,39.0757,1964,3,Q1
51,1964-04-01,5.3,2.6863902383991816,53.3436,0.0,3.47,402.4,31.6,39.3925,1964,4,Q2
52,1964-05-01,5.1,3.488018383914475,53.7496,0.0,3.5,401.3,31.5,39.7861,1964,5,Q2
53,1964-06-01,5.2,6.128096498797737,54.5463,0.323624595469257,3.5,405.3,31.5,40.2147,1964,6,Q2
54,1964-07-01,4.9,9.94343376703858,54.6271,0.322580645161292,3.42,409.3,31.6,40.7099,1964,7,Q3
55,1964-08-01,5.0,5.060849388642773,54.6931,-0.32154340836013,3.5,411.1,31.6,41.1499,1964,8,Q3
56,1964-09-01,5.1,0.1003128128861705,55.5541,0.322580645161292,3.45,415.7,31.7,41.5954,1964,9,Q3
57,1964-10-01,5.1,-4.939744998642769,56.1245,0.0,3.36,419.9,31.7,41.9639,1964,10,Q4
58,1964-11-01,4.8,5.215519812797243,56.8645,0.321543408360109,3.52,422.9,31.7,42.3106,1964,11,Q4
59,1964-12-01,5.0,10.216806611032087,58.9898,0.0,3.85,428.3,31.7,42.6721,1964,12,Q4
60,1965-01-01,4.9,11.271632214401675,59.3178,0.0,3.9,432.3,31.8,42.8915,1965,1,Q1
61,1965-02-01,5.1,9.752941246073954,59.6232,0.0,3.98,430.1,31.9,43.064,1965,2,Q1
62,1965-03-01,4.7,7.139214450984938,61.2911,0.320512820512822,4.05,432.2,31.9,43.3682,1965,3,Q1
63,1965-04-01,4.8,1.9835353659873411,62.2404,0.319488817891375,4.09,436.2,32.0,43.8234,1965,4,Q2
64,1965-05-01,4.6,3.920057382929518,62.9234,0.0,4.1,433.7,32.1,44.3064,1965,5,Q2
65,1965-06-01,4.6,7.366615266083497,64.5671,0.6369426751592379,4.05,438.4,32.4,44.9216,1965,6,Q2
66,1965-07-01,4.4,11.493933282781365,64.9567,0.0,4.09,442.1,32.4,45.488,1965,7,Q3
67,1965-08-01,4.4,9.183710505934885,65.0763,0.0,4.12,443.3,32.4,46.0822,1965,8,Q3
68,1965-09-01,4.3,7.653446415917528,66.1166,0.0,4.02,448.4,32.4,46.7146,1965,9,Q3
69,1965-10-01,4.2,9.032686003241434,66.8048,0.316455696202533,4.08,453.6,32.5,47.2447,1965,10,Q4
70,1965-11-01,4.1,9.468168136332483,67.643,0.0,4.1,456.7,32.6,47.7332,1965,11,Q4
71,1965-12-01,4.0,11.52871376478052,69.8104,0.315457413249213,4.32,463.1,32.8,48.0191,1965,12,Q4
72,1966-01-01,4.0,10.780220182604689,70.0816,0.0,4.42,467.1,32.9,48.4002,1966,1,Q1
73,1966-02-01,3.8,8.414814270122573,70.113,0.628930817610066,4.6,463.7,33.2,48.7939,1966,2,Q1
74,1966-03-01,3.8,4.849335828700849,71.6167,0.312500000000001,4.66,465.9,33.2,49.083,1966,3,Q1
75,1966-04-01,3.8,-1.7910581456783286,72.5067,0.62305295950156,4.67,470.1,33.2,49.4962,1966,4,Q2
76,1966-05-01,3.9,-1.585435012950973,73.3226,0.0,4.9,466.2,33.2,49.9238,1966,5,Q2
77,1966-06-01,3.8,2.658547380286416,75.9979,0.309597523219816,5.17,469.6,33.3,50.6632,1966,6,Q2
78,1966-07-01,3.8,4.413566017411652,77.0554,0.308641975308643,5.3,470.3,33.5,51.097,1966,7,Q3
79,1966-08-01,3.8,4.593320891069451,76.5821,0.6153846153846179,5.53,470.1,33.6,51.434,1966,8,Q3
80,1966-09-01,3.7,4.26807667543335,77.1461,0.0,5.4,474.6,33.6,51.8778,1966,9,Q3
81,1966-10-01,3.7,2.769898140051756,77.7093,0.611620795107036,5.53,476.9,33.4,52.2725,1966,10,Q4
82,1966-11-01,3.6,1.7750600625961834,78.1267,0.0,5.76,478.1,33.3,52.554,1966,11,Q4
83,1966-12-01,3.8,4.362565818488797,79.6221,0.0,5.4,483.7,33.3,52.7728,1966,12,Q4
84,1967-01-01,3.9,6.115466802729463,79.4226,0.0,4.94,486.4,33.4,52.8547,1967,1,Q1
85,1967-02-01,3.8,1.416282318446462,78.8692,0.0,5.0,483.6,33.4,52.8537,1967,2,Q1
86,1967-03-01,3.8,0.0973287250864594,80.1449,0.303951367781156,4.53,488.1,33.3,52.9235,1967,3,Q1
87,1967-04-01,3.8,-0.8669077767980813,81.3548,0.3030303030303039,4.05,492.9,33.1,53.1498,1967,4,Q2
88,1967-05-01,3.8,-0.3754201603755391,81.5935,0.302114803625359,3.94,493.3,33.3,53.5069,1967,5,Q2
89,1967-06-01,3.9,3.957463724326974,83.4099,0.30120481927711,3.98,500.9,33.5,54.0408,1967,6,Q2
90,1967-07-01,3.8,4.319737713025344,84.2021,0.3003003003003019,3.79,506.2,33.5,54.4992,1967,7,Q3
91,1967-08-01,3.8,6.24967345526176,83.0999,0.299401197604792,3.9,508.6,33.4,54.9891,1967,8,Q3
92,1967-09-01,3.8,0.8968188496444265,83.3598,0.2985074626865679,3.99,514.2,33.4,55.5673,1967,9,Q3
93,1967-10-01,4.0,-0.7741742751009268,83.8078,0.297619047619049,3.88,519.3,33.4,56.0789,1967,10,Q4
94,1967-11-01,3.9,6.13805641183324,84.2456,0.2967359050445119,4.13,521.6,33.4,56.6172,1967,11,Q4
95,1967-12-01,3.8,9.050887561039172,86.8159,0.295857988165682,4.51,528.0,33.7,57.0996,1967,12,Q4
96,1968-01-01,3.7,7.440037104562983,86.7271,0.5899705014749289,4.61,531.9,33.8,57.417,1968,1,Q1
97,1968-02-01,3.8,8.991223148190805,85.8146,0.293255131964811,4.71,528.1,34.0,57.7643,1968,2,Q1
98,1968-03-01,3.7,8.149588414258798,87.0516,0.292397660818715,5.05,531.6,34.1,58.1614,1968,3,Q1
99,1968-04-01,3.5,5.416886197064665,88.6352,0.291545189504355,5.76,536.9,34.1,58.674,1968,4,Q2
100,1968-05-01,3.5,6.614320899823775,88.9478,0.290697674418606,6.12,535.4,34.2,59.2721,1968,5,Q2
101,1968-06-01,3.7,4.810466544587202,90.7084,0.5797101449275389,6.07,542.2,34.2,60.0934,1968,6,Q2
102,1968-07-01,3.7,3.515407930012179,91.6067,0.576368876080694,6.03,546.2,34.3,60.5383,1968,7,Q3
103,1968-08-01,3.5,0.2187389866111493,90.7812,0.2865329512894,6.03,547.6,34.2,60.9376,1968,8,Q3
104,1968-09-01,3.4,0.6078761971923581,91.4696,0.285714285714287,5.78,553.1,34.4,61.5794,1968,9,Q3
105,1968-10-01,3.4,0.2751282376138673,92.5541,0.569800569800572,5.91,558.5,34.4,62.3169,1968,10,Q4
106,1968-11-01,3.4,3.3341856185730503,94.0379,0.283286118980171,5.82,562.5,34.5,63.0404,1968,11,Q4
107,1968-12-01,3.4,5.147135821398143,96.9471,0.2824858757062159,6.02,569.7,34.6,63.5618,1968,12,Q4
108,1969-01-01,3.4,8.642145535694727,97.3319,0.2816901408450529,6.3,573.5,34.8,64.0068,1969,1,Q1
109,1969-02-01,3.4,6.7280576064482345,97.3919,0.561797752808991,6.61,569.1,35.0,64.4866,1969,2,Q1
110,1969-03-01,3.4,2.8828448227650885,99.0833,0.837988826815646,6.79,572.8,35.2,64.9721,1969,3,Q1
111,1969-04-01,3.4,-0.940216416365725,101.0392,0.5540166204986171,7.41,577.4,35.3,65.5195,1969,4,Q2
112,1969-05-01,3.4,-0.8503579784839057,101.9672,0.275482093663913,8.67,573.5,35.5,66.1085,1969,5,Q2
113,1969-06-01,3.5,2.912802753416577,103.348,0.549450549450552,8.9,578.7,35.7,66.5586,1969,6,Q2
114,1969-07-01,3.5,4.344476051557049,103.701,0.546448087431696,8.61,580.6,35.8,67.0817,1969,7,Q3
115,1969-08-01,3.5,3.249546524571975,102.7993,0.5434782608695671,9.19,578.4,35.7,67.6244,1969,8,Q3
116,1969-09-01,3.7,-0.8105550319118815,103.4857,0.270270270270271,9.15,581.3,35.8,68.0472,1969,9,Q3
117,1969-10-01,3.7,-3.229931402075782,104.1398,0.539083557951485,9.0,583.7,35.9,68.3747,1969,10,Q4
118,1969-11-01,3.5,-4.670228071015296,104.6502,0.536193029490619,8.85,584.8,36.1,68.6566,1969,11,Q4
119,1969-12-01,3.5,-0.1869162295372084,107.3877,0.533333333333318,8.97,590.1,36.3,68.7151,1969,12,Q4
120,1970-01-01,3.9,-0.7240020193659,106.4135,0.265251989389922,8.98,592.0,36.5,69.0329,1970,1,Q1
121,1970-02-01,4.2,1.5519073443594995,104.7222,0.5291005291005311,8.98,583.4,36.7,69.0712,1970,2,Q1
122,1970-03-01,4.4,-1.2490830154525303,105.2451,0.5263157894736861,7.76,587.3,36.7,69.0801,1970,3,Q1
123,1970-04-01,4.6,-1.4546086908400635,105.9876,0.785340314136129,8.1,592.9,36.8,69.1486,1970,4,Q2
124,1970-05-01,4.8,2.3072525389085596,106.113,0.259740259740261,7.95,590.8,36.8,69.2531,1970,5,Q2
125,1970-06-01,4.9,5.785646417305882,107.5799,0.518134715025909,7.61,597.5,36.9,69.2607,1970,6,Q2
126,1970-07-01,5.0,7.434938737769842,108.3055,0.515463917525775,7.21,601.2,37.1,69.5884,1970,7,Q3
127,1970-08-01,5.1,1.4382501022915095,108.0227,0.0,6.62,603.0,36.9,70.0142,1970,8,Q3
128,1970-09-01,5.4,-6.047900837756184,109.3229,0.512820512820515,6.29,608.7,37.1,70.447,1970,9,Q3
129,1970-10-01,5.5,-11.379275906353062,109.6403,0.5102040816326551,6.2,614.0,37.1,70.8426,1970,10,Q4
130,1970-11-01,5.9,-3.989849841157689,109.563,0.5076142131979551,5.6,618.2,37.1,71.1599,1970,11,Q4
131,1970-12-01,6.1,13.993831630780136,112.1424,0.5050505050505071,4.9,627.8,37.1,71.6373,1970,12,Q4
132,1971-01-01,5.9,16.082327277576837,111.559,0.0,4.14,635.5,37.3,71.8305,1971,1,Q1
133,1971-02-01,5.9,10.662200830230349,110.8272,0.251256281407036,3.72,638.0,37.7,71.988,1971,2,Q1
134,1971-03-01,6.0,2.8762125641250904,111.8593,0.250626566416041,3.71,650.0,37.8,72.4603,1971,3,Q1
135,1971-04-01,5.9,-0.8590253446333063,112.5195,0.250000000000001,4.16,663.5,37.9,73.1305,1971,4,Q2
136,1971-05-01,5.9,0.459043181580157,113.225,0.498753117206985,4.63,666.1,38.1,73.9383,1971,5,Q2
137,1971-06-01,5.9,4.700840212211735,114.7622,0.7444168734491341,4.91,675.9,38.2,74.8025,1971,6,Q2
138,1971-07-01,6.0,3.8209030982524976,115.0202,0.2463054187191969,5.31,682.3,38.3,76.1911,1971,7,Q3
139,1971-08-01,6.1,3.104003335341817,115.196,0.2457002457002469,5.57,683.7,38.5,77.1914,1971,8,Q3
140,1971-09-01,6.0,1.9468530946502765,116.5827,0.0,5.55,689.7,38.3,78.318,1971,9,Q3
141,1971-10-01,5.8,-1.9059975489485996,117.1438,0.2450980392156869,5.2,695.6,38.3,79.3933,1971,10,Q4
142,1971-11-01,6.0,0.9282019535049596,117.1349,0.0,4.91,701.2,38.3,80.3187,1971,11,Q4
143,1971-12-01,6.0,5.269997559799523,118.6059,0.4889975550122271,4.14,711.2,38.6,80.2994,1971,12,Q4
144,1972-01-01,5.8,8.776804709094833,118.0879,0.0,3.51,720.0,38.8,81.3873,1972,1,Q1
145,1972-02-01,5.7,8.362721245537749,117.7299,0.486618004866182,3.3,722.2,39.2,82.8926,1972,2,Q1
146,1972-03-01,5.8,11.00500484366198,119.6325,0.242130750605328,3.83,733.7,39.2,84.0099,1972,3,Q1
147,1972-04-01,5.7,10.44684709449474,121.6844,0.241545893719808,4.17,743.8,39.3,85.3308,1972,4,Q2
148,1972-05-01,5.7,7.361520535883986,122.8919,0.240963855421688,4.27,742.6,39.5,86.7712,1972,5,Q2
149,1972-06-01,5.7,4.394951917112653,124.2782,0.240384615384616,4.46,753.2,39.7,87.9738,1972,6,Q2
150,1972-07-01,5.6,1.0669827303702453,125.3041,0.479616306954438,4.55,763.0,40.0,89.6958,1972,7,Q3
151,1972-08-01,5.6,4.808508346234096,125.5346,0.238663484486859,4.81,767.0,40.1,91.6035,1972,8,Q3
152,1972-09-01,5.5,4.868135466341453,126.9476,0.238095238095239,4.87,775.2,40.2,93.2532,1972,9,Q3
153,1972-10-01,5.6,6.432343276252506,128.9178,0.475059382422805,5.05,783.6,40.1,94.7779,1972,10,Q4
154,1972-11-01,5.3,8.092789720852222,130.9049,0.2364066193853439,5.06,790.2,40.3,96.3384,1972,11,Q4
155,1972-12-01,5.2,9.71253660796384,134.0171,0.2358490566037749,5.33,803.1,41.1,97.2156,1972,12,Q4
156,1973-01-01,4.9,10.703211155349884,135.1627,0.23529411764706,5.94,812.3,41.6,98.8381,1973,1,Q1
157,1973-02-01,5.0,10.563023663043303,139.1045,0.704225352112679,6.58,810.1,42.4,100.2065,1973,2,Q1
158,1973-03-01,4.9,7.245691890199806,144.6587,0.932400932400936,7.09,815.6,43.4,101.8092,1973,3,Q1
159,1973-04-01,5.0,4.022742347346206,148.1728,0.6928406466512729,7.12,825.4,43.6,103.504,1973,4,Q2
160,1973-05-01,4.9,2.1292097914893624,150.5336,0.6880733944954159,7.84,825.8,44.5,105.1565,1973,5,Q2
161,1973-06-01,4.9,-2.375501346277697,153.6535,0.6833712984054549,8.49,837.2,45.5,107.1989,1973,6,Q2
162,1973-07-01,4.8,-4.325366762516985,156.2583,0.2262443438914039,10.4,840.7,44.9,109.2046,1973,7,Q3
163,1973-08-01,4.8,-3.50029238455691,157.7788,1.80586907449211,10.5,837.4,47.5,111.1795,1973,8,Q3
164,1973-09-01,4.8,3.621287787979651,158.5536,0.2217294900221739,10.78,836.0,46.7,113.075,1973,9,Q3
165,1973-10-01,4.6,8.347556470630781,158.9303,0.884955752212393,10.01,839.3,46.3,114.6434,1973,10,Q4
166,1973-11-01,4.8,4.8631002021197745,159.4035,0.657894736842108,10.03,845.3,46.5,116.1614,1973,11,Q4
167,1973-12-01,4.9,-4.517565786150686,162.1035,0.653594771241818,9.95,856.5,47.4,117.3306,1973,12,Q4
168,1974-01-01,5.1,-6.7054968576899805,162.4203,0.865800865800869,9.65,861.5,49.0,118.3064,1974,1,Q1
169,1974-02-01,5.2,-4.042420631480484,162.8576,1.2875536480686598,8.97,859.8,50.0,119.1422,1974,2,Q1
170,1974-03-01,5.1,1.333113421585612,168.5146,1.2711864406779698,9.35,869.9,50.6,120.261,1974,3,Q1
171,1974-04-01,5.1,2.872724493363709,175.776,0.418410041841006,10.51,878.6,51.0,121.8582,1974,4,Q2
172,1974-05-01,5.1,2.710883436526353,178.2043,1.24999999999999,11.31,873.4,51.8,123.4204,1974,5,Q2
173,1974-06-01,5.4,-4.112743699355053,180.8674,0.823045267489716,11.93,881.9,52.0,124.9692,1974,6,Q2
174,1974-07-01,5.5,-6.332666682106869,184.8839,0.8163265306122479,12.92,886.0,54.0,126.5587,1974,7,Q3
175,1974-08-01,5.5,-4.878520381227814,185.9212,1.21457489878543,12.01,882.9,55.9,127.6271,1974,8,Q3
176,1974-09-01,5.9,0.0620191926054025,187.9235,1.19999999999999,11.34,884.7,55.9,128.6404,1974,9,Q3
177,1974-10-01,6.0,2.048867592164916,188.931,0.9881422924901228,10.06,890.4,56.9,129.3245,1974,10,Q4
178,1974-11-01,6.6,-3.4879962051921893,190.0766,0.7827788649706491,9.45,895.4,57.4,129.8824,1974,11,Q4
179,1974-12-01,7.2,-8.41755278021499,192.5658,0.776699029126217,8.53,903.5,57.3,130.135,1974,12,Q4
180,1975-01-01,8.1,-4.301109520274436,191.0378,0.3853564547206179,7.13,908.0,57.4,130.4396,1975,1,Q1
181,1975-02-01,8.1,-4.416179504720629,188.3269,0.7677543186180329,6.24,908.7,57.2,130.3709,1975,2,Q1
182,1975-03-01,8.6,-2.08774928471163,187.7643,0.380952380952383,5.54,924.4,56.9,130.4426,1975,3,Q1
183,1975-04-01,8.8,5.440414947067378,188.1663,0.379506641366226,5.49,941.1,57.5,130.7094,1975,4,Q2
184,1975-05-01,9.0,5.76448112650093,186.5638,0.567107750472592,5.22,946.2,57.9,130.986,1975,5,Q2
185,1975-06-01,8.8,6.394357073001409,185.3066,0.751879699248124,5.55,966.9,58.0,131.5203,1975,6,Q2
186,1975-07-01,8.6,7.814460277650311,184.3557,1.11940298507463,6.1,979.7,58.7,131.7937,1975,7,Q3
187,1975-08-01,8.4,6.721377536153449,182.3786,0.184501845018451,6.14,982.4,59.0,132.1622,1975,8,Q3
188,1975-09-01,8.4,5.6632850614882635,182.5582,0.5524861878452939,6.24,988.4,59.4,132.8003,1975,9,Q3
189,1975-10-01,8.4,3.857573853746496,182.47,0.549450549450552,5.82,995.6,59.8,133.5305,1975,10,Q4
190,1975-11-01,8.3,4.5475452981827384,182.6874,0.7285974499089279,5.22,1004.8,59.5,134.0434,1975,11,Q4
191,1975-12-01,8.2,9.453725321912929,184.7495,0.361663652802895,5.2,1017.8,59.7,134.4616,1975,12,Q4
192,1976-01-01,7.9,11.935066520176402,182.144,0.180180180180181,4.87,1028.3,59.9,135.4647,1976,1,Q1
193,1976-02-01,7.7,8.455172790042285,180.2215,0.359712230215829,4.77,1034.2,59.9,136.0614,1976,2,Q1
194,1976-03-01,7.6,3.902474782462677,179.0722,0.179211469534051,4.84,1047.7,60.0,137.2773,1976,3,Q1
195,1976-04-01,7.7,1.7420527246516095,178.0433,0.357781753130592,4.82,1066.9,60.6,138.9279,1976,4,Q2
196,1976-05-01,7.4,1.3717195570790646,178.8791,0.7130124777183391,5.29,1070.3,60.8,140.1573,1976,5,Q2
197,1976-06-01,7.6,2.0891723959513966,179.8065,0.530973451327436,5.48,1080.8,61.2,141.2085,1976,6,Q2
198,1976-07-01,7.8,2.5414328588267634,179.6538,0.5281690140845089,5.31,1091.6,61.6,142.5402,1976,7,Q3
199,1976-08-01,7.8,2.1479132221237256,179.1681,0.525394045534141,5.29,1097.3,61.4,143.9796,1976,8,Q3
200,1976-09-01,7.6,2.1996808551799036,180.758,0.34843205574913,5.25,1108.4,61.8,145.5005,1976,9,Q3
201,1976-10-01,7.7,1.2454007874812787,182.2541,0.5208333333333359,5.02,1125.1,61.9,146.784,1976,10,Q4
202,1976-11-01,7.8,4.977545511172266,184.2382,0.172711571675303,4.95,1135.0,62.0,148.0099,1976,11,Q4
203,1976-12-01,7.8,5.69164700847535,186.7073,0.344827586206898,4.65,1153.5,62.5,148.9582,1976,12,Q4
204,1977-01-01,7.5,1.1862951244564046,185.2441,0.515463917525775,4.61,1167.5,62.8,150.0769,1977,1,Q1
